geo_description,type,year,estimate,se,moe,cv,subtype
Pitt,county,2012,1.6583109733190775,0.124987020316942,0.2056036484213696,7.537007372434067,Pitt
Randolph,county,2012,1.6202888130744588,0.1520789377646309,0.2501698526228179,9.385915432944625,Randolph
Robeson,county,2012,2.2983590282877624,0.21601256157913742,0.3553406637976811,9.398556053275238,Robeson
Rockingham,county,2012,1.533353902563916,0.12419829929520465,0.20430620234061164,8.099780428219022,Rockingham
Rowan,county,2012,1.4142473111778011,0.1020399402923602,0.16785570178093254,7.215141191067932,Rowan
Union,county,2012,1.447836751763326,0.14401691618296092,0.23690782712097072,9.947041060227416,Union
Wake,county,2012,1.5564469062635695,0.043787643178333,0.07203067302835779,2.8133078617792555,Wake
Wayne,county,2012,1.7879022769086792,0.212184812390585,0.34904401638251237,11.867808164406895,Wayne
Alamance,county,2013,1.4940591923416229,0.12811432509145385,0.21074806477544158,8.574916291680628,Alamance
Alexander,county,2013,1.4431440697448639,0.14008208840592784,0.2304350354277513,9.706729310171589,Alexander
Alleghany,county,2013,1.912519299550398,0.20222267980585862,0.3326563082806374,10.573628190491876,Alleghany
Anson,county,2013,1.4596216530531558,0.10934336638333726,0.17986983770058979,7.491212956084809,Anson
Ashe,county,2013,2.4380005737854797,0.2212887160148879,0.3640199378444906,9.076647413224077,Ashe
Beaufort,county,2013,1.7545073799584434,0.12260622772846186,0.20168724461331977,6.988071360028469,Beaufort
Bertie,county,2013,2.179621242759626,0.26116029090062287,0.4296086785315246,11.981911617358202,Bertie
Bladen,county,2013,1.9804980926801314,0.2419081926591183,0.3979389769242496,12.214512781062734,Bladen
Brunswick,county,2013,2.047716260667778,0.17671979331040916,0.29070405999562304,8.6300918103165,Brunswick
Buncombe,county,2013,1.8906570909131661,0.13965294558268954,0.2297290954835243,7.386476704521745,Buncombe
Burke,county,2013,1.589266570364199,0.14694542005396619,0.2417252159887744,9.246115333583838,Burke
Cabarrus,county,2013,1.3931791363695532,0.10324835240682281,0.16984353970922353,7.410988989963978,Cabarrus
Camden,county,2013,1.7363964400731513,0.18504488715746228,0.30439883937402545,10.65683405511167,Camden
Caswell,county,2013,1.3407065298216247,0.11655313819296116,0.19172991232742112,8.69341169006375,Caswell
Catawba,county,2013,1.620957312578561,0.15296778044254955,0.25163199882799403,9.436879013131684,Catawba
Chatham,county,2013,1.7019125333848655,0.16153987485595028,0.2657330941380382,9.49166726768679,Chatham
Cherokee,county,2013,2.422244511216742,0.3266284612405404,0.537303818740689,13.484537160803326,Cherokee
Cleveland,county,2013,1.5370770096042101,0.07263468232942663,0.11948405243190681,4.72550704197506,Cleveland
Craven,county,2013,1.6741544471842116,0.2059525866197393,0.33879200498947115,12.301886899750164,Craven
Cumberland,county,2013,1.736234048286979,0.0959167247739389,0.1577830122531295,5.524412153336887,Cumberland
Davidson,county,2013,1.7445058868271288,0.11812974018762584,0.19432342260864452,6.771530040662562,Davidson
Davie,county,2013,1.5420302274547808,0.13969694922928969,0.22980148148218155,9.05928734353466,Davie
Duplin,county,2013,1.9572026640144904,0.2345191435742799,0.3857839911796904,11.982363803513788,Duplin
Durham,county,2013,2.1201588005080083,0.11037626396952926,0.18156895422987565,5.206037582801919,Durham
Edgecombe,county,2013,1.7471460547718052,0.1940914889494521,0.3192804993218487,11.109059166481785,Edgecombe
Forsyth,county,2013,2.0890322157558474,0.10190445188218707,0.16763282334619772,4.878069907855217,Forsyth
Franklin,county,2013,1.943973855129616,0.20651412750392717,0.3397157397439602,10.623297579799893,Franklin
Gaston,county,2013,1.710303599588995,0.1159527269315277,0.19074223580236305,6.779657539128866,Gaston
Graham,county,2013,1.911496896063338,0.19687504951670254,0.32385945645497566,10.29952232316777,Graham
Greene,county,2013,1.8057837174100588,0.18860347804207303,0.3102527213792101,10.444411267179724,Greene
Guilford,county,2013,2.1257404506951554,0.1243547786166431,0.2045636108243779,5.849951181762423,Guilford
Halifax,county,2013,2.0271983058031937,0.16023616258025636,0.26358848744452174,7.9043161254403955,Halifax
Harnett,county,2013,1.6425852393173321,0.11230369167106842,0.18473957279890754,6.837008453682591,Harnett
Henderson,county,2013,1.763446167953842,0.13213961183405837,0.21736966146702602,7.493260312413296,Henderson
Hoke,county,2013,2.068929500357152,0.29328243147796884,0.48244959978125873,14.175564291936507,Hoke
Iredell,county,2013,1.9206001059811884,0.16173562753368953,0.26605510729291926,8.421098542586131,Iredell
Johnston,county,2013,1.3724147875684884,0.11961317951699774,0.1967636803054613,8.71552686552706,Johnston
Jones,county,2013,1.50683215635074,0.17215122109316638,0.2831887586982587,11.424711131071412,Jones
Mecklenburg,county,2013,2.1695625997944283,0.08748379555761741,0.14391084369228066,4.032324099148221,Mecklenburg
Montgomery,county,2013,2.0065883482173934,0.1526067882635608,0.25103816669355755,7.605286276038288,Montgomery
New,county,2013,1.742431162661016,0.08685601720965715,0.14287814830988602,4.984760320574838,New
Onslow,county,2013,1.3755266746945196,0.10155532392786996,0.1670585078613461,7.383013779098367,Onslow
Orange,county,2013,2.4690824981421877,0.22769196224176622,0.3745532778877054,9.221723551687258,Orange
Pitt,county,2013,2.274205791617073,0.1919713678299169,0.31579290008021327,8.44124874439862,Pitt
Randolph,county,2013,1.5997178244146968,0.15969905633308484,0.26270494766792457,9.982951611576583,Randolph
Robeson,county,2013,1.896906707929759,0.1685918653843124,0.2773336185571939,8.887725721013963,Robeson
Rockingham,county,2013,1.3700298584769923,0.09045381747859398,0.1487965297522871,6.602324534674587,Rockingham
Rowan,county,2013,1.629962810706734,0.14136633311458288,0.23254761797348883,8.672979051177737,Rowan
Union,county,2013,1.5061691653869007,0.1520073239826167,0.2500520479514045,10.092314162039658,Union
Wake,county,2013,1.743039629257622,0.06672408556986052,0.10976112076242056,3.8280303241458125,Wake
Wayne,county,2013,1.4381873036318042,0.12703095675169243,0.20896592385653406,8.83271298744646,Wayne
Alamance,county,2014,1.8280358307267217,0.13372742378853375,0.21998161213213802,7.315361194827971,Alamance
Alexander,county,2014,1.8411409744062424,0.24214365086384143,0.3983263056710192,13.151825646698859,Alexander
Alleghany,county,2014,1.8008676330371889,0.14400189438482028,0.23688311626302935,7.996250903902307,Alleghany
Anson,county,2014,1.412830969326267,0.10030632551228756,0.16500390546771304,7.099669223709074,Anson
Ashe,county,2014,1.953292478491944,0.15697837151979624,0.2582294211500648,8.03660349119824,Ashe
Beaufort,county,2014,1.8979614357698409,0.12148035155739971,0.19983517831192252,6.40057006785944,Beaufort
Bertie,county,2014,1.7374410832086689,0.1557942846990037,0.2562815983298611,8.966881594124972,Bertie
Bladen,county,2014,1.6690424047073575,0.1578297594500614,0.259629954295351,9.456306143266298,Bladen
Brunswick,county,2014,2.062398076458823,0.18473023589908258,0.30388123805399087,8.957060133428167,Brunswick
Buncombe,county,2014,1.960142729249988,0.11721049434150303,0.1928112631917725,5.979691814909389,Buncombe
Burke,county,2014,1.634071214041638,0.14528577217644295,0.23899509523024864,8.891030631223206,Burke
Cabarrus,county,2014,1.6448332822318859,0.1119190560969516,0.1841068472794854,6.804279637696037,Cabarrus
Camden,county,2014,1.7937408093163802,0.14001280757576642,0.23032106846213576,7.805632053893409,Camden
Caswell,county,2014,1.4803031565600244,0.15405009253032467,0.2534124022123841,10.406658382618813,Caswell
Catawba,county,2014,1.6642750745141794,0.1457658978419672,0.23978490195003604,8.75852195794724,Catawba
Chatham,county,2014,2.340064463421129,0.22689166773695288,0.3732367934272875,9.695958008149983,Chatham
Cherokee,county,2014,2.312564498011843,0.28180573468785886,0.46357043356152783,12.185854056400709,Cherokee
Cleveland,county,2014,1.6917844563303792,0.09741690419372526,0.16025080739867806,5.7582337885424595,Cleveland
Craven,county,2014,1.523213249337905,0.13913713360459276,0.22888058477955509,9.13444874938368,Craven
Cumberland,county,2014,1.8750993139910803,0.12342246715010802,0.2030299584619277,6.582182939814948,Cumberland
Davidson,county,2014,1.460066069657333,0.1240831810316786,0.20411683279711132,8.498463433288332,Davidson
Davie,county,2014,1.7171382908331847,0.24657393736659824,0.4056141269680541,14.35958528692272,Davie
Duplin,county,2014,1.8816296984300216,0.2056972166877728,0.3383719214513863,10.931864907287588,Duplin
Durham,county,2014,1.9660706073346328,0.13115486452112304,0.2157497521372474,6.6709132434937,Durham
Edgecombe,county,2014,1.554135506585631,0.12960791122446705,0.2132050139642483,8.339550230675192,Edgecombe
Forsyth,county,2014,1.9301106361449962,0.10300073802479233,0.16943621405078338,5.336519891445983,Forsyth
Franklin,county,2014,1.4126903206850239,0.12757897562668932,0.20986741490590394,9.030923038024735,Franklin
Gaston,county,2014,1.5444892599794218,0.0848248734559094,0.13953691683497096,5.492098627933455,Gaston
Graham,county,2014,1.7339683313224517,0.1507168378719574,0.2479291982993699,8.6920179076748,Graham
Greene,county,2014,1.7302370735180523,0.2225569802541654,0.3661062325181021,12.862802656380797,Greene
Guilford,county,2014,1.7755648495440717,0.08009204481941126,0.13175141372793153,4.510792429799297,Guilford
Halifax,county,2014,1.6645205095711588,0.1263848273544967,0.20790304099814705,7.592866932415151,Halifax
Harnett,county,2014,1.7333353429835412,0.11523652295326801,0.18956408025812588,6.648253231536527,Harnett
Henderson,county,2014,1.5763448265899422,0.12050897937581359,0.19823727107321337,7.644836164210779,Henderson
Hoke,county,2014,1.740426344858199,0.14153869474014902,0.23283115284754513,8.132415092330774,Hoke
Iredell,county,2014,1.570967588701103,0.1207184978387397,0.19858192894472682,7.684340447695129,Iredell
Johnston,county,2014,1.5619919382328422,0.13496068355343926,0.22201032444540758,8.640293221111428,Johnston
Jones,county,2014,1.6792022833796356,0.12834600358776077,0.21112917590186647,7.643272335804953,Jones
Mecklenburg,county,2014,2.1240826444363643,0.07129587752912075,0.11728171853540365,3.3565491303206545,Mecklenburg
Montgomery,county,2014,2.040609275872672,0.17794369504659133,0.29271737835164274,8.720125756092784,Montgomery
New,county,2014,2.369031896331334,0.16497148605741763,0.271378094564452,6.963666732933875,New
Onslow,county,2014,1.4607818386931668,0.14291180148389915,0.2350899134410141,9.783240570114822,Onslow
Orange,county,2014,3.0097647663146216,0.2842389588235405,0.46757308726472413,9.443892825271647,Orange
Pitt,county,2014,2.0440171094092165,0.17065721486943491,0.2807311184602204,8.349108923005055,Pitt
Randolph,county,2014,1.4585117271341173,0.13074953725353314,0.215082988782062,8.964585942030624,Randolph
Robeson,county,2014,2.5409749828773016,0.32710008220046793,0.5380796352197698,12.87301466581432,Robeson
Rockingham,county,2014,1.2681808668188836,0.07748292870580786,0.12745941772105393,6.10976957097348,Rockingham
Rowan,county,2014,1.5496918985222328,0.13555958745611124,0.22299552136530298,8.747518625178282,Rowan
Union,county,2014,1.628454460557827,0.1501757294800927,0.2470390749947525,9.221979067725972,Union
Wake,county,2014,1.8020769893861202,0.058235529565037525,0.09579744613448674,3.23157833477889,Wake
Wayne,county,2014,1.8110493156974012,0.1711696372950176,0.28157405335030394,9.451406751400548,Wayne
Alamance,county,2015,1.827916234582289,0.19360863252023178,0.3184862004957813,10.591767218724591,Alamance
Alexander,county,2015,1.6562126984276728,0.23941016578873753,0.39382972272247324,14.455278963627185,Alexander
Alleghany,county,2015,1.8859394284768196,0.18002570620162933,0.29614228670168025,9.545678057488157,Alleghany
Anson,county,2015,1.3827157608656402,0.10430411398201987,0.17158026750042268,7.543424103065186,Anson
Ashe,county,2015,2.103817752207771,0.1622125699964842,0.2668396776442165,7.71039078010709,Ashe
Beaufort,county,2015,1.9240719098318173,0.13171756163853118,0.2166753888953838,6.845771250308654,Beaufort
Bertie,county,2015,1.7668899959981659,0.16093351989788143,0.26473564023201496,9.108293117419885,Bertie
Bladen,county,2015,1.740873517523135,0.2329650424183775,0.383227494778231,13.382077449821484,Bladen
Brunswick,county,2015,2.3613102606567846,0.18874662908384288,0.31048820484292156,7.993300678384556,Brunswick
Buncombe,county,2015,1.6976060232737478,0.09876918071540025,0.1624753022768334,5.8181450443330105,Buncombe
Burke,county,2015,1.7627062135530318,0.2002527891295383,0.3294158381180905,11.360531187207597,Burke
Cabarrus,county,2015,1.6802066601935555,0.12147226326255679,0.19982187306690594,7.229602532855303,Cabarrus
Camden,county,2015,1.5539157779364972,0.12932202322200553,0.2127347282001991,8.322331561221231,Camden
Caswell,county,2015,1.5050143470812998,0.1254846124665874,0.20642218750753627,8.337768520940806,Caswell
Catawba,county,2015,1.8848100951174898,0.18335760938612838,0.3016232674401812,9.728174199677063,Catawba
Chatham,county,2015,2.068002991141701,0.18068740806031142,0.2972307862592123,8.737289493017498,Chatham
Cherokee,county,2015,1.8420588764748185,0.14951824078401205,0.24595750608969982,8.116908894364322,Cherokee
Cleveland,county,2015,1.8775292427659043,0.1370711216037488,0.22548199503816677,7.300611808411615,Cleveland
Craven,county,2015,1.5293083688949154,0.13678201156208375,0.22500640901962776,8.944043879189847,Craven
Cumberland,county,2015,1.7588604903885028,0.10263375522508089,0.16883252734525808,5.835241384176571,Cumberland
Davidson,county,2015,1.563984889163928,0.13359390620144362,0.21976197570137476,8.541892388286437,Davidson
Davie,county,2015,1.6561592855940652,0.18711562936845463,0.30780521031110786,11.298166245001982,Davie
Duplin,county,2015,1.8390496178312719,0.18832650273471044,0.3097970969985987,10.240425321248125,Duplin
Durham,county,2015,2.137761930435753,0.1565300363925335,0.25749190986571757,7.322145378490625,Durham
Edgecombe,county,2015,2.0040374305295834,0.19681675290051429,0.32376355852134603,9.821011818551904,Edgecombe
Forsyth,county,2015,2.052631411355244,0.12953719311598433,0.21308868267579423,6.310786846551168,Forsyth
Franklin,county,2015,1.764540405271084,0.19568530768521977,0.3219023311421865,11.089874003489134,Franklin
Gaston,county,2015,1.7833863748311392,0.13231428031060494,0.21765699111094514,7.419271683239881,Gaston
Graham,county,2015,1.9207515681175582,0.2247379203690381,0.3696938790070677,11.700519947475227,Graham
Greene,county,2015,1.62867510349296,0.2257036143083968,0.37128244553731277,13.858111653106167,Greene
Guilford,county,2015,1.9857201026211433,0.10632448814209759,0.17490378299375053,5.354454940640911,Guilford
Halifax,county,2015,2.1199411935607033,0.20900672568825057,0.3438160637571722,9.859081295420179,Halifax
Harnett,county,2015,1.502385182454688,0.1192216223885611,0.19611956882918302,7.9354897652657606,Harnett
Henderson,county,2015,1.777673414288496,0.12667686405831102,0.20838344137592163,7.125991930807647,Henderson
Hoke,county,2015,2.033455933944659,0.23304323893274134,0.38335612804435953,11.460451886000087,Hoke
Iredell,county,2015,1.8422700790507294,0.15057407396862435,0.24769435167838705,8.173289881916283,Iredell
Johnston,county,2015,1.1600046118523404,0.07971791109965433,0.13113596375893138,6.872206393417494,Johnston
Jones,county,2015,1.4764956830082918,0.1500707985444909,0.24686646360568754,10.163984918582937,Jones
Mecklenburg,county,2015,2.127194983830529,0.06990632009969631,0.11499589656400044,3.286314636461444,Mecklenburg
Montgomery,county,2015,2.3005011791858068,0.22381432652791625,0.3681745671384222,9.728937700746087,Montgomery
New,county,2015,2.062306882083074,0.13604101026952492,0.22378746189336848,6.5965454245157735,New
Onslow,county,2015,1.7484607877772516,0.14660644185893343,0.2411675968579455,8.384885888422373,Onslow
Orange,county,2015,2.6147809779649367,0.23288214745210847,0.38309113255871846,8.906373016120027,Orange
Pitt,county,2015,1.9852614518194984,0.18841069816988368,0.3099355984894587,9.49047280383169,Pitt
Randolph,county,2015,1.5476603151610024,0.17510082358086934,0.28804085479053004,11.313905374814349,Randolph
Robeson,county,2015,1.7687894957779338,0.14271443476800727,0.23476524519337197,8.068480455625943,Robeson
Rockingham,county,2015,1.5058320194447539,0.11931329900401985,0.19627037686161267,7.923413598816572,Rockingham
Rowan,county,2015,2.0156713470342917,0.19761019739103294,0.3250687747082492,9.803691344910064,Rowan
Union,county,2015,1.6817619435225646,0.11922535525214925,0.19612570938978552,7.089312236571583,Union
Wake,county,2015,1.6741934879022993,0.05131789997171843,0.08441794545347682,3.065231130245155,Wake
Wayne,county,2015,1.660618194428518,0.1468625754840702,0.24158893667129547,8.843849596301165,Wayne
Alamance,county,2016,1.580875206625974,0.13683064320168287,0.22508640806676833,8.655372835767183,Alamance
Alexander,county,2016,1.6267695757846337,0.1626328007575139,0.26753095724611037,9.997285613057512,Alexander
Alleghany,county,2016,1.8238173794338262,0.16393745270281665,0.2696771096961334,8.988698898883632,Alleghany
Anson,county,2016,1.444385839697012,0.12563950821418263,0.20667699101233042,8.698472718379596,Anson
Ashe,county,2016,2.122474658813318,0.1739023282580219,0.286069329984446,8.19337595084651,Ashe
Beaufort,county,2016,1.9469041589530218,0.14229879883160693,0.2340815240779934,7.308978111594888,Beaufort
Bertie,county,2016,1.9168687115322576,0.15661127462584273,0.2576255467595113,8.170161768703231,Bertie
Bladen,county,2016,2.0270647364972225,0.25886896798571946,0.4258394523365085,12.770631510912981,Bladen
Brunswick,county,2016,2.236665570052253,0.22030659344420123,0.36240434621571105,9.84977800856721,Brunswick
Buncombe,county,2016,1.9455452547437988,0.11739145417545746,0.19310894211862753,6.033858831565256,Buncombe
Burke,county,2016,1.5938935784078159,0.1455516565364383,0.23943247500244103,9.131830287053033,Burke
Cabarrus,county,2016,1.449753391325275,0.10818195867280357,0.17795932201676187,7.46209385127979,Cabarrus
Camden,county,2016,1.7124760583099736,0.20791991082013198,0.3420282532991171,12.14147840556242,Camden
Caswell,county,2016,1.6100818975718072,0.15299783745579046,0.2516814426147753,9.502487897449763,Caswell
Catawba,county,2016,1.7689987429186678,0.13123653608668026,0.21588410186258902,7.418690183473695,Catawba
Chatham,county,2016,2.6169341985395813,0.1961708450904993,0.32270104017387136,7.496208548154376,Chatham
Cherokee,county,2016,1.7872960428139448,0.2092548630732379,0.34422424975547633,11.707901660420173,Cherokee
Cleveland,county,2016,1.9824665010813618,0.17051420154811003,0.280495861546641,8.601113887932073,Cleveland
Craven,county,2016,1.7818087255523085,0.16748362086539148,0.27551055632356897,9.399640851656311,Craven
Cumberland,county,2016,1.76527662329582,0.10051889176735838,0.16535357695730454,5.6942289067243665,Cumberland
Davidson,county,2016,1.4465234354052283,0.09671610813391521,0.15909799788029053,6.686107239377094,Davidson
Davie,county,2016,1.5349662887901891,0.13466074619648535,0.2215169274932184,8.772879715985203,Davie
Duplin,county,2016,1.5310989823900245,0.13494146180584216,0.22197870467061034,8.813372835974352,Duplin
Durham,county,2016,1.9091364298484998,0.12084458320194302,0.19878933936719628,6.329803429057853,Durham
Edgecombe,county,2016,1.9464688112091704,0.15039284798630956,0.24739623493747923,7.726445300342813,Edgecombe
Forsyth,county,2016,2.3031081519361765,0.12012510181677201,0.19760579248858995,5.215782060246943,Forsyth
Franklin,county,2016,1.5459947342110583,0.1549645676358467,0.25491671376096786,10.0236154888928,Franklin
Gaston,county,2016,1.6771353438847634,0.10422422441268239,0.17144884915886255,6.214419414193902,Gaston
Graham,county,2016,1.993013685929911,0.20592027637800592,0.33873885464181974,10.332105485865068,Graham
Greene,county,2016,1.7289994924851864,0.1953746740325177,0.32139133878349163,11.299868790111379,Greene
Guilford,county,2016,2.1825711961336465,0.12684347285326733,0.20865751284362477,5.811653387434344,Guilford
Halifax,county,2016,1.9312039805494183,0.21450134833976894,0.35285471801891993,11.10713060350799,Halifax
Harnett,county,2016,1.5694916127775267,0.11295600279771266,0.18581262460223733,7.196980339245942,Harnett
Henderson,county,2016,1.970443617573282,0.1564556558813025,0.25736955392474264,7.940123456766904,Henderson
Hoke,county,2016,1.7727483317835395,0.1744772853006643,0.2870151343195928,9.842191481580747,Hoke
Iredell,county,2016,1.9393653701604365,0.16706509388778926,0.2748220794454133,8.614420802716952,Iredell
Johnston,county,2016,1.3626186734042711,0.11319912922636012,0.1862125675773624,8.307469392265949,Johnston
Jones,county,2016,1.5767331501564577,0.16102355610436597,0.26488374979168205,10.212479904312772,Jones
Mecklenburg,county,2016,2.0342796042429203,0.0738969895576134,0.12156054782227403,3.632587644465667,Mecklenburg
Montgomery,county,2016,2.241937458375232,0.22977934407728717,0.3779870210071374,10.249141572566968,Montgomery
New,county,2016,2.382609668298677,0.17006052979941827,0.27974957152004304,7.137574066878168,New
Onslow,county,2016,1.4480828824542138,0.09427667933785218,0.15508513751076683,6.510447743023651,Onslow
Orange,county,2016,2.587681967716099,0.22758757854666992,0.37438156670927203,8.795036692532191,Orange
Pitt,county,2016,2.3547444353328584,0.26898984239368895,0.4424882907376183,11.423313645315632,Pitt
Randolph,county,2016,1.4121477168659042,0.12394226090620059,0.20388501919069996,8.77686232296405,Randolph
Robeson,county,2016,2.0841151705024776,0.2284171806761804,0.3757462622123167,10.959911616645893,Robeson
Rockingham,county,2016,1.3265335961498366,0.08965764781864516,0.1474868306616713,6.758792093835369,Rockingham
Rowan,county,2016,1.590315348384004,0.11807134828103509,0.19422736792230272,7.424398462922029,Rowan
Union,county,2016,1.573472282062179,0.1270219553508598,0.2089511165521644,8.07271642461893,Union
Wake,county,2016,1.6715940672249,0.04155693300838123,0.06836115479878713,2.4860660744849405,Wake
Wayne,county,2016,2.1588717526988446,0.3484551225924345,0.5732086766645548,16.140612435955237,Wayne
Alamance,county,2017,1.6468850268965876,0.11901827547018066,0.1957850631484472,7.226872157217939,Alamance
Alexander,county,2017,1.8654826841682144,0.18963455881619098,0.31194884925263416,10.165441921576758,Alexander
Alleghany,county,2017,1.848454949637007,0.1824098775016889,0.30006424849027824,9.868234956849227,Alleghany
Anson,county,2017,1.6226954368569373,0.18181605515051516,0.2990874107225974,11.20457055716394,Anson
Ashe,county,2017,2.012914718504948,0.18813586321196318,0.30948349498367944,9.346439840814385,Ashe
Beaufort,county,2017,2.234176786535664,0.18415096397482925,0.3029283357385941,8.242452660175362,Beaufort
Bertie,county,2017,2.4119140897858666,0.27122658180859904,0.4461677270751454,11.245283692201449,Bertie
Bladen,county,2017,1.640492390681554,0.14019678594859888,0.23062371288544517,8.546018667624123,Bladen
Brunswick,county,2017,1.8083885262534056,0.11949607541432865,0.19657104405657064,6.607876221261974,Brunswick
Buncombe,county,2017,1.9099539982872729,0.12129747303148042,0.19953434313678528,6.350805995340851,Buncombe
Burke,county,2017,1.6763369021196748,0.15925012940211195,0.2619664628664741,9.499888071469716,Burke
Cabarrus,county,2017,1.45908183501205,0.09186087484360246,0.15111113911772606,6.295800046256063,Cabarrus
Camden,county,2017,1.582846956743074,0.12909791312425895,0.21236606708940597,8.15605782822464,Camden
Caswell,county,2017,1.7366566325121453,0.23736020427896717,0.390457536038901,13.66765311203838,Caswell
Catawba,county,2017,2.0752847766542004,0.1843441824761508,0.3032461801732681,8.882837890487144,Catawba
Chatham,county,2017,1.828048764541013,0.13662884781764761,0.22475445466003033,7.47402643014025,Chatham
Cherokee,county,2017,1.9358558992692885,0.1902282089833097,0.31292540377754446,9.826568653953714,Cherokee
Cleveland,county,2017,1.821463543775714,0.13839872170640904,0.2276658972070429,7.598215302158734,Cleveland
Craven,county,2017,2.0318129793454163,0.21160394976191726,0.3480884973583539,10.414538735257471,Craven
Cumberland,county,2017,1.8619542843039352,0.11531400331814774,0.18969153545835304,6.193170492435383,Cumberland
Davidson,county,2017,1.5731361953165082,0.11370376663740948,0.1870426961185386,7.2278399655366625,Davidson
Davie,county,2017,1.560394738175565,0.13352757145347735,0.21965285504097024,8.5572943939557,Davie
Duplin,county,2017,1.635581166002552,0.12311173810033474,0.20251880917505063,7.527094384513268,Duplin
Durham,county,2017,2.1340150292126725,0.1799822011977466,0.2960707209702932,8.433970648470531,Durham
Edgecombe,county,2017,1.519308660889035,0.12002607506286529,0.1974428934784134,7.9000454715127555,Edgecombe
Forsyth,county,2017,2.2527646735902507,0.13227590668974198,0.21759386650462556,5.871714353498483,Forsyth
Franklin,county,2017,1.679746638554284,0.19715650075924715,0.3243224437489616,11.737276100694258,Franklin
Gaston,county,2017,1.542887384168817,0.09025442206691482,0.14846852430007487,5.849708993215769,Gaston
Graham,county,2017,1.7655196509759197,0.17002829626416055,0.27969654735454413,9.630495824284631,Graham
Greene,county,2017,1.4421318066216544,0.120872405825133,0.1988351075823438,8.381508907170513,Greene
Guilford,county,2017,2.013054559552583,0.09120890337589506,0.15003864605334738,4.530870906756097,Guilford
Halifax,county,2017,1.679498512705522,0.1330748309506934,0.21890809691389063,7.923486084921964,Halifax
Harnett,county,2017,1.6615829361595496,0.12553232197135003,0.2065006696428708,7.554983819314819,Harnett
Henderson,county,2017,1.7137496140300594,0.11840522953936748,0.1947766025922595,6.909132382584486,Henderson
Hoke,county,2017,1.672835702789582,0.1490901935465051,0.24525336838400089,8.912422977216817,Hoke
Iredell,county,2017,1.9629829363185096,0.14217361200518566,0.23387559174853043,7.242732953747738,Iredell
Johnston,county,2017,1.6683277818957718,0.144016896483533,0.2369077947154118,8.632410132251241,Johnston
Jones,county,2017,1.441963729099307,0.13337162244080836,0.21939631891512976,9.249304940847312,Jones
Mecklenburg,county,2017,1.845759020164896,0.049118788906665295,0.08080040775146441,2.6611701944860133,Mecklenburg
Montgomery,county,2017,2.257060087772415,0.24082227323792785,0.3961526394763913,10.669732478217059,Montgomery
New,county,2017,2.141101096693298,0.13268122802103216,0.2182606200945979,6.196868901984317,New
Onslow,county,2017,1.432457473995293,0.10186064793192014,0.16756076584800864,7.110902053365588,Onslow
Orange,county,2017,2.3731367677613813,0.22687121389445383,0.37320314685637657,9.559972142206753,Orange
Pitt,county,2017,2.052637376899898,0.20323925753260222,0.33432857864113064,9.901371758101513,Pitt
Randolph,county,2017,1.59488547823517,0.12874316057630697,0.21178249914802497,8.072251100986165,Randolph
Robeson,county,2017,1.9315816730244715,0.1505803679590742,0.24770470529267707,7.795702872004133,Robeson
Rockingham,county,2017,1.526718019177014,0.18618260275981555,0.30627038153989655,12.194956791050277,Rockingham
Rowan,county,2017,1.6822119834421276,0.16400554347475435,0.2697891190159709,9.749398119205383,Rowan
Union,county,2017,1.6001139947981424,0.11622553242199628,0.1911910008341839,7.263578270038089,Union
Wake,county,2017,1.5220791682360144,0.04868908582646755,0.08009354618453912,3.1988537023928174,Wake
Wayne,county,2017,2.1272038234184945,0.21148572626585319,0.3478940197073285,9.941958731814795,Wayne
Alamance County--Burlington City,puma,2012,1.820509559249329,0.20018269740596248,0.3293005372328083,10.995970682433882,Alamance
Caldwell & Alexander Counties,puma,2012,1.4010891689186058,0.11946273551727246,0.1965161999259132,8.526419172127115,Alexander
"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",puma,2012,1.8982850048335458,0.1804591445287889,0.2968552927498577,9.506430492222782,Alleghany
Union (East) & Anson Counties--Monroe City,puma,2012,1.8773124936913417,0.2472769426806195,0.4067705707096191,13.171858361971545,Anson
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2012,2.3815400782670686,0.24927674217942475,0.4100602408851537,10.467039562097623,Ashe
"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",puma,2012,2.3815400782670686,0.24927674217942475,0.4100602408851537,10.467039562097623,Avery
"Carteret, Beaufort & Pamlico Counties",puma,2012,1.6431193540790423,0.11246153317281306,0.1849992220692775,6.844392216160525,Beaufort
South & West Albemarle Sound & Northern Outer Banks Regions,puma,2012,1.9167728558811197,0.178706207376798,0.29397171113483267,9.323285585377757,Bertie
"Columbus, Bladen & Robeson (East) Counties",puma,2012,2.501007108725928,0.2969661438597424,0.4885093066492763,11.873862446197684,Bladen
Brunswick County,puma,2012,1.9841915995181654,0.24111773596520875,0.3966386756627684,12.151938150718962,Brunswick
Buncombe County (Southeast)--Asheville City,puma,2012,2.077365294214817,0.18247595780853218,0.30017295059503546,8.784009163756764,Buncombe
Buncombe County (Northwest),puma,2012,1.6509602204248979,0.14788125379649766,0.24326466249523865,8.9572875207398,Buncombe
Burke & McDowell Counties,puma,2012,1.7698153304394442,0.15817809033211924,0.26020295859633613,8.937547754931229,Burke
